category_id,class,family,genus,kingdom,name,order,phylum,supercategory
6293,Magnoliopsida,Amaranthaceae,Amaranthus,Plantae,Amaranthus palmeri,Caryophyllales,Magnoliophyta,Plantae
7982,Polypodiopsida,Cyatheaceae,Cyathea,Plantae,Cyathea dealbata,Cyatheales,Pteridophyta,Plantae
5055,Agaricomycetes,Mycenaceae,Cruentomycena,Fungi,Cruentomycena viscidocruenta,Agaricales,Basidiomycota,Fungi
7010,Magnoliopsida,Bignoniaceae,Chilopsis,Plantae,Chilopsis linearis,Lamiales,Magnoliophyta,Plantae
8016,Polypodiopsida,Aspleniaceae,Asplenium,Plantae,Asplenium oblongifolium,Polypodiales,Pteridophyta,Plantae
7303,Magnoliopsida,Euphorbiaceae,Stillingia,Plantae,Stillingia sylvatica,Malpighiales,Magnoliophyta,Plantae
6144,Magnoliopsida,Asteraceae,Tussilago,Plantae,Tussilago farfara,Asterales,Magnoliophyta,Plantae
7969,Pinopsida,Pinaceae,Pinus,Plantae,Pinus virginiana,Pinales,Pinophyta,Plantae
6856,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus montana,Fagales,Magnoliophyta,Plantae
5150,Agaricomycetes,Not assigned,Contumyces,Fungi,Contumyces rosellus,NA,Basidiomycota,Fungi
5651,Liliopsida,Poaceae,Cynodon,Plantae,Cynodon dactylon,Poales,Magnoliophyta,Plantae
6874,Magnoliopsida,Juglandaceae,Juglans,Plantae,Juglans nigra,Fagales,Magnoliophyta,Plantae
6038,Magnoliopsida,Asteraceae,Palafoxia,Plantae,Palafoxia arida,Asterales,Magnoliophyta,Plantae
6944,Magnoliopsida,Gentianaceae,Zeltnera,Plantae,Zeltnera venusta,Gentianales,Magnoliophyta,Plantae
4996,Sordariomycetes,Xylariaceae,Kretzschmaria,Fungi,Kretzschmaria deusta,Xylariales,Ascomycota,Fungi
7347,Magnoliopsida,Violaceae,Viola,Plantae,Viola labradorica,Malpighiales,Magnoliophyta,Plantae
6702,Magnoliopsida,Fabaceae,Caesalpinia,Plantae,Caesalpinia platyloba,Fabales,Magnoliophyta,Plantae
8108,Polypodiopsida,Tectariaceae,Arthropteris,Plantae,Arthropteris tenella,Polypodiales,Pteridophyta,Plantae
8028,Polypodiopsida,Blechnaceae,Blechnum,Plantae,Blechnum blechnoides,Polypodiales,Pteridophyta,Plantae
5873,Magnoliopsida,Asteraceae,Carduus,Plantae,Carduus acanthoides,Asterales,Magnoliophyta,Plantae
4931,Lecanoromycetes,Parmeliaceae,Usnea,Fungi,Usnea intermedia,Lecanorales,Ascomycota,Fungi
5622,Liliopsida,Juncaceae,Luzula,Plantae,Luzula multiflora,Poales,Magnoliophyta,Plantae
7971,Pinopsida,Pinaceae,Pseudotsuga,Plantae,Pseudotsuga menziesii,Pinales,Pinophyta,Plantae
7606,Magnoliopsida,Rhamnaceae,Paliurus,Plantae,Paliurus spina-christi,Rosales,Magnoliophyta,Plantae
5516,Liliopsida,Liliaceae,Calochortus,Plantae,Calochortus pulchellus,Liliales,Magnoliophyta,Plantae
5049,Agaricomycetes,Inocybaceae,Inocybe,Fungi,Inocybe geophylla,Agaricales,Basidiomycota,Fungi
7866,Magnoliopsida,Solanaceae,Datura,Plantae,Datura discolor,Solanales,Magnoliophyta,Plantae
7482,Magnoliopsida,Proteaceae,Grevillea,Plantae,Grevillea robusta,Proteales,Magnoliophyta,Plantae
8120,Psilotopsida,Psilotaceae,Psilotum,Plantae,Psilotum nudum,Psilotales,Pteridophyta,Plantae
7467,Magnoliopsida,Paracryphiaceae,Quintinia,Plantae,Quintinia serrata,Paracryphiales,Magnoliophyta,Plantae
7394,Magnoliopsida,Malvaceae,Thespesia,Plantae,Thespesia populnea,Malvales,Magnoliophyta,Plantae
5051,Agaricomycetes,Marasmiaceae,Marasmius,Fungi,Marasmius oreades,Agaricales,Basidiomycota,Fungi
6552,Magnoliopsida,Caprifoliaceae,Symphoricarpos,Plantae,Symphoricarpos albus,Dipsacales,Magnoliophyta,Plantae
6496,Magnoliopsida,Cornaceae,Cornus,Plantae,Cornus florida,Cornales,Magnoliophyta,Plantae
5988,Magnoliopsida,Asteraceae,Hypochaeris,Plantae,Hypochaeris radicata,Asterales,Magnoliophyta,Plantae
7459,Magnoliopsida,Oxalidaceae,Oxalis,Plantae,Oxalis exilis,Oxalidales,Magnoliophyta,Plantae
7196,Magnoliopsida,Plantaginaceae,Plantago,Plantae,Plantago lanceolata,Lamiales,Magnoliophyta,Plantae
8026,Polypodiopsida,Athyriaceae,Deparia,Plantae,Deparia petersenii,Polypodiales,Pteridophyta,Plantae
8080,Polypodiopsida,Polypodiaceae,Notogrammitis,Plantae,Notogrammitis heterophylla,Polypodiales,Pteridophyta,Plantae
6948,Magnoliopsida,Rubiaceae,Cephalanthus,Plantae,Cephalanthus occidentalis,Gentianales,Magnoliophyta,Plantae
5614,Liliopsida,Eriocaulaceae,Eriocaulon,Plantae,Eriocaulon aquaticum,Poales,Magnoliophyta,Plantae
7562,Magnoliopsida,Ranunculaceae,Ranunculus,Plantae,Ranunculus aquatilis,Ranunculales,Magnoliophyta,Plantae
5966,Magnoliopsida,Asteraceae,Helenium,Plantae,Helenium amarum,Asterales,Magnoliophyta,Plantae
8126,Florideophyceae,Delesseriaceae,Cryptopleura,Plantae,Cryptopleura ruprechtiana,Ceramiales,Rhodophyta,Plantae
7906,Magnoliopsida,Vitaceae,Vitis,Plantae,Vitis rotundifolia,Vitales,Magnoliophyta,Plantae
7922,Pinopsida,Cupressaceae,Cupressus,Plantae,Cupressus macrocarpa,Pinales,Pinophyta,Plantae
7667,Magnoliopsida,Rosaceae,Prunus,Plantae,Prunus pumila,Rosales,Magnoliophyta,Plantae
6237,Magnoliopsida,Brassicaceae,Alliaria,Plantae,Alliaria petiolata,Brassicales,Magnoliophyta,Plantae
6222,Magnoliopsida,Boraginaceae,Phacelia,Plantae,Phacelia fremontii,Boraginales,Magnoliophyta,Plantae
5264,Liliopsida,Araceae,Arisaema,Plantae,Arisaema dracontium,Alismatales,Magnoliophyta,Plantae
7701,Magnoliopsida,Rosaceae,Sanguisorba,Plantae,Sanguisorba canadensis,Rosales,Magnoliophyta,Plantae
6630,Magnoliopsida,Polemoniaceae,Linanthus,Plantae,Linanthus dianthiflorus,Ericales,Magnoliophyta,Plantae
6218,Magnoliopsida,Boraginaceae,Nemophila,Plantae,Nemophila parviflora,Boraginales,Magnoliophyta,Plantae
5193,Agaricomycetes,Polyporaceae,Trametes,Fungi,Trametes hirsuta,Polyporales,Basidiomycota,Fungi
7670,Magnoliopsida,Rosaceae,Prunus,Plantae,Prunus virginiana,Rosales,Magnoliophyta,Plantae
7135,Magnoliopsida,Orobanchaceae,Orthocarpus,Plantae,Orthocarpus cuspidatus,Lamiales,Magnoliophyta,Plantae
6382,Magnoliopsida,Caryophyllaceae,Dianthus,Plantae,Dianthus armeria,Caryophyllales,Magnoliophyta,Plantae
7067,Magnoliopsida,Lamiaceae,Salvia,Plantae,Salvia spathacea,Lamiales,Magnoliophyta,Plantae
5082,Agaricomycetes,Psathyrellaceae,Psathyrella,Fungi,Psathyrella longipes,Agaricales,Basidiomycota,Fungi
6753,Magnoliopsida,Fabaceae,Lupinus,Plantae,Lupinus microcarpus,Fabales,Magnoliophyta,Plantae
7958,Pinopsida,Pinaceae,Pinus,Plantae,Pinus hartwegii,Pinales,Pinophyta,Plantae
5799,Magnoliopsida,Aquifoliaceae,Ilex,Plantae,Ilex aquifolium,Aquifoliales,Magnoliophyta,Plantae
7543,Magnoliopsida,Ranunculaceae,Clematis,Plantae,Clematis lasiantha,Ranunculales,Magnoliophyta,Plantae
6193,Magnoliopsida,Boraginaceae,Echium,Plantae,Echium vulgare,Boraginales,Magnoliophyta,Plantae
6634,Magnoliopsida,Polemoniaceae,Phlox,Plantae,Phlox divaricata,Ericales,Magnoliophyta,Plantae
6169,Magnoliopsida,Campanulaceae,Campanula,Plantae,Campanula rotundifolia,Asterales,Magnoliophyta,Plantae
6365,Magnoliopsida,Cactaceae,Opuntia,Plantae,Opuntia humifusa,Caryophyllales,Magnoliophyta,Plantae
7295,Magnoliopsida,Euphorbiaceae,Euphorbia,Plantae,Euphorbia setiloba,Malpighiales,Magnoliophyta,Plantae
5696,Liliopsida,Poaceae,Sorghum,Plantae,Sorghum halepense,Poales,Magnoliophyta,Plantae
6445,Magnoliopsida,Polygonaceae,Bistorta,Plantae,Bistorta bistortoides,Caryophyllales,Magnoliophyta,Plantae
7277,Magnoliopsida,Euphorbiaceae,Euphorbia,Plantae,Euphorbia dentata,Malpighiales,Magnoliophyta,Plantae
6136,Magnoliopsida,Asteraceae,Thelesperma,Plantae,Thelesperma filifolium,Asterales,Magnoliophyta,Plantae
5897,Magnoliopsida,Asteraceae,Cirsium,Plantae,Cirsium arvense,Asterales,Magnoliophyta,Plantae
7014,Magnoliopsida,Bignoniaceae,Jacaranda,Plantae,Jacaranda mimosifolia,Lamiales,Magnoliophyta,Plantae
6291,Magnoliopsida,Amaranthaceae,Alternanthera,Plantae,Alternanthera caracasana,Caryophyllales,Magnoliophyta,Plantae
6009,Magnoliopsida,Asteraceae,Liatris,Plantae,Liatris elegans,Asterales,Magnoliophyta,Plantae
7545,Magnoliopsida,Ranunculaceae,Clematis,Plantae,Clematis texensis,Ranunculales,Magnoliophyta,Plantae
5045,Agaricomycetes,Hygrophoraceae,Hygrocybe,Fungi,Hygrocybe singeri,Agaricales,Basidiomycota,Fungi
7817,Magnoliopsida,Saxifragaceae,Micranthes,Plantae,Micranthes tolmiei,Saxifragales,Magnoliophyta,Plantae
6069,Magnoliopsida,Asteraceae,Rudbeckia,Plantae,Rudbeckia subtomentosa,Asterales,Magnoliophyta,Plantae
4997,Agaricomycetes,Agaricaceae,Agaricus,Fungi,Agaricus augustus,Agaricales,Basidiomycota,Fungi
4937,Lecanoromycetes,Physciaceae,Physcia,Fungi,Physcia adscendens,Lecanorales,Ascomycota,Fungi
5791,Magnoliopsida,Griseliniaceae,Griselinia,Plantae,Griselinia littoralis,Apiales,Magnoliophyta,Plantae
5540,Liliopsida,Melanthiaceae,Toxicoscordion,Plantae,Toxicoscordion venenosum,Liliales,Magnoliophyta,Plantae
6451,Magnoliopsida,Polygonaceae,Eriogonum,Plantae,Eriogonum deflexum,Caryophyllales,Magnoliophyta,Plantae
5128,Agaricomycetes,Suillaceae,Suillus,Fungi,Suillus granulatus,Boletales,Basidiomycota,Fungi
6778,Magnoliopsida,Fabaceae,Pediomelum,Plantae,Pediomelum tenuiflorum,Fabales,Magnoliophyta,Plantae
7532,Magnoliopsida,Ranunculaceae,Anemone,Plantae,Anemone quinquefolia,Ranunculales,Magnoliophyta,Plantae
6833,Magnoliopsida,Betulaceae,Ostrya,Plantae,Ostrya virginiana,Fagales,Magnoliophyta,Plantae
5955,Magnoliopsida,Asteraceae,Gaillardia,Plantae,Gaillardia pinnatifida,Asterales,Magnoliophyta,Plantae
6588,Magnoliopsida,Ericaceae,Kalmia,Plantae,Kalmia latifolia,Ericales,Magnoliophyta,Plantae
7737,Magnoliopsida,Anacardiaceae,Rhus,Plantae,Rhus microphylla,Sapindales,Magnoliophyta,Plantae
7634,Magnoliopsida,Rosaceae,Crataegus,Plantae,Crataegus monogyna,Rosales,Magnoliophyta,Plantae
5538,Liliopsida,Melanthiaceae,Toxicoscordion,Plantae,Toxicoscordion fremontii,Liliales,Magnoliophyta,Plantae
5712,Liliopsida,Zingiberaceae,Etlingera,Plantae,Etlingera elatior,Zingiberales,Magnoliophyta,Plantae
7692,Magnoliopsida,Rosaceae,Rubus,Plantae,Rubus parviflorus,Rosales,Magnoliophyta,Plantae
6214,Magnoliopsida,Boraginaceae,Myosotis,Plantae,Myosotis macrosperma,Boraginales,Magnoliophyta,Plantae
7563,Magnoliopsida,Ranunculaceae,Ranunculus,Plantae,Ranunculus bulbosus,Ranunculales,Magnoliophyta,Plantae
5464,Liliopsida,Orchidaceae,Platanthera,Plantae,Platanthera chlorantha,Asparagales,Magnoliophyta,Plantae
7165,Magnoliopsida,Plantaginaceae,Cymbalaria,Plantae,Cymbalaria muralis,Lamiales,Magnoliophyta,Plantae
7457,Magnoliopsida,Oxalidaceae,Oxalis,Plantae,Oxalis dillenii,Oxalidales,Magnoliophyta,Plantae
6531,Magnoliopsida,Adoxaceae,Viburnum,Plantae,Viburnum opulus,Dipsacales,Magnoliophyta,Plantae
4949,Lecanoromycetes,Stereocaulaceae,Stereocaulon,Fungi,Stereocaulon ramulosum,Lecanorales,Ascomycota,Fungi
7755,Magnoliopsida,Sapindaceae,Acer,Plantae,Acer floridanum,Sapindales,Magnoliophyta,Plantae
7081,Magnoliopsida,Lamiaceae,Teucrium,Plantae,Teucrium cubense,Lamiales,Magnoliophyta,Plantae
5948,Magnoliopsida,Asteraceae,Eupatorium,Plantae,Eupatorium perfoliatum,Asterales,Magnoliophyta,Plantae
8038,Polypodiopsida,Blechnaceae,Blechnum,Plantae,Blechnum novae-zelandiae,Polypodiales,Pteridophyta,Plantae
6794,Magnoliopsida,Fabaceae,Sophora,Plantae,Sophora secundiflora,Fabales,Magnoliophyta,Plantae
6204,Magnoliopsida,Boraginaceae,Hydrophyllum,Plantae,Hydrophyllum virginianum,Boraginales,Magnoliophyta,Plantae
6586,Magnoliopsida,Ericaceae,Gaultheria,Plantae,Gaultheria shallon,Ericales,Magnoliophyta,Plantae
6684,Magnoliopsida,Fabaceae,Albizia,Plantae,Albizia julibrissin,Fabales,Magnoliophyta,Plantae
5513,Liliopsida,Liliaceae,Calochortus,Plantae,Calochortus luteus,Liliales,Magnoliophyta,Plantae
7750,Magnoliopsida,Rutaceae,Ptelea,Plantae,Ptelea crenulata,Sapindales,Magnoliophyta,Plantae
6048,Magnoliopsida,Asteraceae,Pityopsis,Plantae,Pityopsis graminifolia,Asterales,Magnoliophyta,Plantae
5730,Magnoliopsida,Apiaceae,Cyclospermum,Plantae,Cyclospermum leptophyllum,Apiales,Magnoliophyta,Plantae
6282,Magnoliopsida,Tropaeolaceae,Tropaeolum,Plantae,Tropaeolum majus,Brassicales,Magnoliophyta,Plantae
6896,Magnoliopsida,Apocynaceae,Asclepias,Plantae,Asclepias humistrata,Gentianales,Magnoliophyta,Plantae
7779,Magnoliopsida,Crassulaceae,Dudleya,Plantae,Dudleya edulis,Saxifragales,Magnoliophyta,Plantae
8090,Polypodiopsida,Pteridaceae,Adiantum,Plantae,Adiantum jordanii,Polypodiales,Pteridophyta,Plantae
6465,Magnoliopsida,Polygonaceae,Persicaria,Plantae,Persicaria arifolia,Caryophyllales,Magnoliophyta,Plantae
7020,Magnoliopsida,Gesneriaceae,Rhabdothamnus,Plantae,Rhabdothamnus solandri,Lamiales,Magnoliophyta,Plantae
5493,Liliopsida,Commelinaceae,Tradescantia,Plantae,Tradescantia occidentalis,Commelinales,Magnoliophyta,Plantae
7021,Magnoliopsida,Lamiaceae,Agastache,Plantae,Agastache foeniculum,Lamiales,Magnoliophyta,Plantae
7337,Magnoliopsida,Salicaceae,Salix,Plantae,Salix interior,Malpighiales,Magnoliophyta,Plantae
7762,Magnoliopsida,Sapindaceae,Acer,Plantae,Acer pseudoplatanus,Sapindales,Magnoliophyta,Plantae
6314,Magnoliopsida,Cactaceae,Ariocarpus,Plantae,Ariocarpus fissuratus,Caryophyllales,Magnoliophyta,Plantae
5318,Liliopsida,Asparagaceae,Agave,Plantae,Agave vivipara,Asparagales,Magnoliophyta,Plantae
6825,Magnoliopsida,Betulaceae,Betula,Plantae,Betula alleghaniensis,Fagales,Magnoliophyta,Plantae
5356,Liliopsida,Asparagaceae,Polygonatum,Plantae,Polygonatum odoratum,Asparagales,Magnoliophyta,Plantae
5461,Liliopsida,Orchidaceae,Piperia,Plantae,Piperia transversa,Asparagales,Magnoliophyta,Plantae
6641,Magnoliopsida,Primulaceae,Anagallis,Plantae,Anagallis arvensis,Ericales,Magnoliophyta,Plantae
5511,Liliopsida,Liliaceae,Calochortus,Plantae,Calochortus kennedyi,Liliales,Magnoliophyta,Plantae
7234,Magnoliopsida,Verbenaceae,Phyla,Plantae,Phyla nodiflora,Lamiales,Magnoliophyta,Plantae
6215,Magnoliopsida,Boraginaceae,Nama,Plantae,Nama hispida,Boraginales,Magnoliophyta,Plantae
6399,Magnoliopsida,Caryophyllaceae,Silene,Plantae,Silene regia,Caryophyllales,Magnoliophyta,Plantae
5301,Liliopsida,Amaryllidaceae,Nothoscordum,Plantae,Nothoscordum bivalve,Asparagales,Magnoliophyta,Plantae
6360,Magnoliopsida,Cactaceae,Opuntia,Plantae,Opuntia chlorotica,Caryophyllales,Magnoliophyta,Plantae
6432,Magnoliopsida,Nyctaginaceae,Mirabilis,Plantae,Mirabilis jalapa,Caryophyllales,Magnoliophyta,Plantae
5292,Liliopsida,Amaryllidaceae,Allium,Plantae,Allium schoenoprasum,Asparagales,Magnoliophyta,Plantae
6171,Magnoliopsida,Campanulaceae,Campanulastrum,Plantae,Campanulastrum americanum,Asterales,Magnoliophyta,Plantae
5532,Liliopsida,Liliaceae,Lilium,Plantae,Lilium canadense,Liliales,Magnoliophyta,Plantae
5276,Liliopsida,Juncaginaceae,Triglochin,Plantae,Triglochin maritima,Alismatales,Magnoliophyta,Plantae
6925,Magnoliopsida,Apocynaceae,Vinca,Plantae,Vinca major,Gentianales,Magnoliophyta,Plantae
6548,Magnoliopsida,Caprifoliaceae,Lonicera,Plantae,Lonicera xylosteum,Dipsacales,Magnoliophyta,Plantae
6540,Magnoliopsida,Caprifoliaceae,Lonicera,Plantae,Lonicera albiflora,Dipsacales,Magnoliophyta,Plantae
5930,Magnoliopsida,Asteraceae,Encelia,Plantae,Encelia californica,Asterales,Magnoliophyta,Plantae
6010,Magnoliopsida,Asteraceae,Liatris,Plantae,Liatris punctata,Asterales,Magnoliophyta,Plantae
6027,Magnoliopsida,Asteraceae,Olearia,Plantae,Olearia colensoi,Asterales,Magnoliophyta,Plantae
5661,Liliopsida,Poaceae,Eragrostis,Plantae,Eragrostis secundiflora,Poales,Magnoliophyta,Plantae
6675,Magnoliopsida,Fabaceae,Acacia,Plantae,Acacia paradoxa,Fabales,Magnoliophyta,Plantae
5140,Agaricomycetes,Clavulinaceae,Clavulina,Fungi,Clavulina rugosa,Cantharellales,Basidiomycota,Fungi
6593,Magnoliopsida,Ericaceae,Monotropa,Plantae,Monotropa hypopitys,Ericales,Magnoliophyta,Plantae
7795,Magnoliopsida,Grossulariaceae,Ribes,Plantae,Ribes aureum,Saxifragales,Magnoliophyta,Plantae
5337,Liliopsida,Asparagaceae,Hesperoyucca,Plantae,Hesperoyucca whipplei,Asparagales,Magnoliophyta,Plantae
5800,Magnoliopsida,Aquifoliaceae,Ilex,Plantae,Ilex cassine,Aquifoliales,Magnoliophyta,Plantae
7850,Magnoliopsida,Convolvulaceae,Ipomoea,Plantae,Ipomoea cordatotriloba,Solanales,Magnoliophyta,Plantae
6430,Magnoliopsida,Nyctaginaceae,Boerhavia,Plantae,Boerhavia erecta,Caryophyllales,Magnoliophyta,Plantae
4956,Lecanoromycetes,Lobariaceae,Lobaria,Fungi,Lobaria quercizans,Peltigerales,Ascomycota,Fungi
7556,Magnoliopsida,Ranunculaceae,Eranthis,Plantae,Eranthis hyemalis,Ranunculales,Magnoliophyta,Plantae
5266,Liliopsida,Araceae,Lysichiton,Plantae,Lysichiton americanus,Alismatales,Magnoliophyta,Plantae
7172,Magnoliopsida,Plantaginaceae,Linaria,Plantae,Linaria vulgaris,Lamiales,Magnoliophyta,Plantae
7551,Magnoliopsida,Ranunculaceae,Delphinium,Plantae,Delphinium carolinianum,Ranunculales,Magnoliophyta,Plantae
5753,Magnoliopsida,Apiaceae,Petroselinum,Plantae,Petroselinum crispum,Apiales,Magnoliophyta,Plantae
5106,Agaricomycetes,Tubariaceae,Tubaria,Fungi,Tubaria furfuracea,Agaricales,Basidiomycota,Fungi
6251,Magnoliopsida,Brassicaceae,Caulanthus,Plantae,Caulanthus inflatus,Brassicales,Magnoliophyta,Plantae
5419,Liliopsida,Orchidaceae,Cypripedium,Plantae,Cypripedium acaule,Asparagales,Magnoliophyta,Plantae
4925,Lecanoromycetes,Parmeliaceae,Platismatia,Fungi,Platismatia glauca,Lecanorales,Ascomycota,Fungi
4934,Lecanoromycetes,Parmeliaceae,Vulpicida,Fungi,Vulpicida pinastri,Lecanorales,Ascomycota,Fungi
6517,Magnoliopsida,Cucurbitaceae,Cucurbita,Plantae,Cucurbita pepo,Cucurbitales,Magnoliophyta,Plantae
5968,Magnoliopsida,Asteraceae,Helenium,Plantae,Helenium flexuosum,Asterales,Magnoliophyta,Plantae
7044,Magnoliopsida,Lamiaceae,Mentha,Plantae,Mentha pulegium,Lamiales,Magnoliophyta,Plantae
6913,Magnoliopsida,Apocynaceae,Asclepias,Plantae,Asclepias viridiflora,Gentianales,Magnoliophyta,Plantae
6132,Magnoliopsida,Asteraceae,Tanacetum,Plantae,Tanacetum vulgare,Asterales,Magnoliophyta,Plantae
5260,Lycopodiopsida,Selaginellaceae,Selaginella,Plantae,Selaginella lepidophylla,Selaginellales,Lycopodiophyta,Plantae
5729,Magnoliopsida,Apiaceae,Crithmum,Plantae,Crithmum maritimum,Apiales,Magnoliophyta,Plantae
5313,Liliopsida,Asparagaceae,Agave,Plantae,Agave scabra,Asparagales,Magnoliophyta,Plantae
5306,Liliopsida,Asparagaceae,Agave,Plantae,Agave americana,Asparagales,Magnoliophyta,Plantae
5522,Liliopsida,Liliaceae,Erythronium,Plantae,Erythronium montanum,Liliales,Magnoliophyta,Plantae
6786,Magnoliopsida,Fabaceae,Robinia,Plantae,Robinia pseudoacacia,Fabales,Magnoliophyta,Plantae
6107,Magnoliopsida,Asteraceae,Solidago,Plantae,Solidago uliginosa,Asterales,Magnoliophyta,Plantae
6731,Magnoliopsida,Fabaceae,Hosackia,Plantae,Hosackia crassifolia,Fabales,Magnoliophyta,Plantae
7052,Magnoliopsida,Lamiaceae,Pycnanthemum,Plantae,Pycnanthemum tenuifolium,Lamiales,Magnoliophyta,Plantae
6691,Magnoliopsida,Fabaceae,Astragalus,Plantae,Astragalus lentiginosus,Fabales,Magnoliophyta,Plantae
7500,Magnoliopsida,Papaveraceae,Argemone,Plantae,Argemone pleiacantha,Ranunculales,Magnoliophyta,Plantae
6598,Magnoliopsida,Ericaceae,Pyrola,Plantae,Pyrola picta,Ericales,Magnoliophyta,Plantae
5003,Agaricomycetes,Agaricaceae,Calvatia,Fungi,Calvatia sculpta,Agaricales,Basidiomycota,Fungi
7888,Magnoliopsida,Solanaceae,Solanum,Plantae,Solanum laciniatum,Solanales,Magnoliophyta,Plantae
5372,Liliopsida,Asphodelaceae,Asphodelus,Plantae,Asphodelus ramosus,Asparagales,Magnoliophyta,Plantae
7924,Pinopsida,Cupressaceae,Juniperus,Plantae,Juniperus ashei,Pinales,Pinophyta,Plantae
6995,Magnoliopsida,Geraniaceae,Geranium,Plantae,Geranium robertianum,Geraniales,Magnoliophyta,Plantae
5409,Liliopsida,Orchidaceae,Cephalanthera,Plantae,Cephalanthera rubra,Asparagales,Magnoliophyta,Plantae
5970,Magnoliopsida,Asteraceae,Helianthus,Plantae,Helianthus annuus,Asterales,Magnoliophyta,Plantae
7108,Magnoliopsida,Orobanchaceae,Castilleja,Plantae,Castilleja ambigua,Lamiales,Magnoliophyta,Plantae
5252,Lycopodiopsida,Lycopodiaceae,Dendrolycopodium,Plantae,Dendrolycopodium obscurum,Lycopodiales,Lycopodiophyta,Plantae
6987,Magnoliopsida,Geraniaceae,Erodium,Plantae,Erodium cicutarium,Geraniales,Magnoliophyta,Plantae
5220,Zygomycetes,Entomophthoraceae,Entomophthora,Fungi,Entomophthora muscae,Entomophthorales,Zygomycota,Fungi
7877,Magnoliopsida,Solanaceae,Physalis,Plantae,Physalis angulata,Solanales,Magnoliophyta,Plantae
4917,Lecanoromycetes,Parmeliaceae,Flavoparmelia,Fungi,Flavoparmelia caperata,Lecanorales,Ascomycota,Fungi
6858,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus phellos,Fagales,Magnoliophyta,Plantae
6883,Magnoliopsida,Apocynaceae,Amsonia,Plantae,Amsonia tomentosa,Gentianales,Magnoliophyta,Plantae
6153,Magnoliopsida,Asteraceae,Vernonia,Plantae,Vernonia noveboracensis,Asterales,Magnoliophyta,Plantae
6067,Magnoliopsida,Asteraceae,Ratibida,Plantae,Ratibida columnifera,Asterales,Magnoliophyta,Plantae
7932,Pinopsida,Cupressaceae,Juniperus,Plantae,Juniperus virginiana,Pinales,Pinophyta,Plantae
5553,Liliopsida,Smilacaceae,Smilax,Plantae,Smilax aspera,Liliales,Magnoliophyta,Plantae
7354,Magnoliopsida,Violaceae,Viola,Plantae,Viola sempervirens,Malpighiales,Magnoliophyta,Plantae
6643,Magnoliopsida,Primulaceae,Cyclamen,Plantae,Cyclamen persicum,Ericales,Magnoliophyta,Plantae
5852,Magnoliopsida,Asteraceae,Bahiopsis,Plantae,Bahiopsis laciniata,Asterales,Magnoliophyta,Plantae
5572,Liliopsida,Cyperaceae,Carex,Plantae,Carex buxbaumii,Poales,Magnoliophyta,Plantae
6151,Magnoliopsida,Asteraceae,Vernonia,Plantae,Vernonia fasciculata,Asterales,Magnoliophyta,Plantae
7983,Polypodiopsida,Cyatheaceae,Cyathea,Plantae,Cyathea medullaris,Cyatheales,Pteridophyta,Plantae
7048,Magnoliopsida,Lamiaceae,Monarda,Plantae,Monarda punctata,Lamiales,Magnoliophyta,Plantae
6924,Magnoliopsida,Apocynaceae,Parsonsia,Plantae,Parsonsia heterophylla,Gentianales,Magnoliophyta,Plantae
5949,Magnoliopsida,Asteraceae,Eupatorium,Plantae,Eupatorium serotinum,Asterales,Magnoliophyta,Plantae
7911,Magnoliopsida,Zygophyllaceae,Guaiacum,Plantae,Guaiacum coulteri,Zygophyllales,Magnoliophyta,Plantae
7190,Magnoliopsida,Plantaginaceae,Penstemon,Plantae,Penstemon rostriflorus,Lamiales,Magnoliophyta,Plantae
7740,Magnoliopsida,Anacardiaceae,Schinus,Plantae,Schinus molle,Sapindales,Magnoliophyta,Plantae
7988,Polypodiopsida,Gleicheniaceae,Gleichenia,Plantae,Gleichenia dicarpa,Gleicheniales,Pteridophyta,Plantae
